,age_ma,Feature,Ti,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Y,Hf,U,Th
2086,372.0,1.0,15.0,0.01,10.0,0.1,0.2,1.7,0.6,40.0,17.0,7.0,88.0,208.0,52.0,476.0,104.0,532.0,15267.186249999995,72.0,27.0
2087,372.0,1.0,8.0,0.13,7.0,0.1,1.3,2.5,2.0,16.0,14.0,4.0,39.0,76.0,17.0,161.0,42.0,462.0,9820.0,68.0,30.0
2088,372.0,1.0,6.0,0.13,10.0,0.1,0.1,0.4,0.3,14.0,4.0,2.0,26.0,84.0,24.0,257.0,69.0,432.0,9469.0,88.0,33.0
2089,372.0,1.0,8.0,0.48,9.0,0.1,0.2,0.6,0.3,19.0,7.0,3.0,40.0,94.0,23.0,214.0,47.0,500.0,9163.0,39.0,13.0
2090,372.0,1.0,7.0,0.37,10.0,0.18,0.1,0.6,0.3,19.0,7.0,3.0,40.0,98.0,24.0,217.0,47.0,505.0,9861.0,42.0,14.0
2091,372.0,1.0,6.0,0.03,8.0,0.1,0.5,1.0,0.7,22.0,9.0,4.0,44.0,116.0,31.0,318.0,80.0,627.0,8245.0,67.0,36.0
2092,372.0,1.0,9.0,0.01,17.0,0.1,0.2,0.5,0.4,17.0,6.0,2.0,31.0,98.0,28.0,293.0,75.0,533.0,8272.0,178.0,130.0
2093,372.0,1.0,10.0,0.01,11.0,0.1,0.7,1.8,0.9,26.0,14.0,5.0,59.0,120.0,28.0,251.0,51.0,660.0,8936.0,43.0,27.0
2094,372.0,1.0,8.0,0.4,9.0,0.1,0.1,0.5,0.3,16.0,6.0,3.0,32.0,79.0,20.0,180.0,38.0,418.0,9152.0,34.0,11.0
2095,372.0,1.0,7.0,0.03,8.0,0.1,0.1,0.3,0.2,8.0,2.0,1.0,14.0,45.0,13.0,150.0,43.0,228.0,10991.0,72.0,30.0
2096,372.0,1.0,8.0,0.05,8.0,0.03,0.1,0.3,0.3,11.0,3.0,1.0,19.0,74.0,22.0,257.0,74.0,389.0,7929.0,56.0,18.0
2097,372.0,1.0,8.0,0.03,14.0,0.1,0.2,0.7,0.3,20.0,8.0,3.0,42.0,102.0,25.0,231.0,49.0,520.0,10439.0,49.0,19.0
2098,372.0,1.0,7.0,0.01,5.0,0.1,0.94,0.2,0.1,6.0,2.0,1.0,11.0,37.0,11.0,124.0,33.0,186.0,10358.0,32.0,10.0
2099,372.0,1.0,9.0,0.08,16.0,0.1,0.6,2.4,0.8,47.0,23.497500000000002,9.0,106.1375,218.0,51.0,435.0,89.0,1177.0,11316.0,132.0,68.0
2100,372.0,1.0,21.0,0.02,13.0,0.1,1.4,3.3,1.2,55.0,23.497500000000002,10.0,106.1375,251.0,58.0,491.0,102.0,1431.0,9098.0,108.0,72.0
2101,372.0,1.0,17.0,0.01,8.0,0.1,0.2,0.8,0.3,17.0,8.0,3.0,38.0,85.0,20.0,180.0,40.0,462.0,9859.0,53.0,21.0
2102,372.0,1.0,16.0,0.01,11.0,0.1,0.8,1.9,0.7,32.0,17.0,6.0,71.0,152.0,36.0,328.0,70.0,855.0,9648.0,71.0,37.0
2103,372.0,1.0,14.0,0.01,9.0,0.1,0.2,0.8,0.3,21.0,9.0,4.0,46.0,105.0,26.0,234.0,50.0,562.0,9803.0,51.0,23.0
2104,372.0,1.0,12.0,0.03,11.0,0.1,0.2,0.9,0.3,22.0,9.0,4.0,49.0,105.0,25.0,231.0,50.0,583.0,10077.0,58.0,26.0
2105,372.0,1.0,11.0,0.05,19.0,0.1,0.3,1.2,0.4,28.0,11.0,4.0,59.0,140.0,34.0,319.0,69.0,722.0,11737.0,154.0,68.0
2106,372.0,1.0,15.0,0.08,41.0,0.1,1.6,3.0,1.3,63.55499999999999,23.497500000000002,12.0,106.1375,391.0,94.0,823.0,172.63875000000002,1981.0,9464.0,229.0,115.0
2107,372.0,1.0,12.0,0.01,13.0,0.09,0.5,2.0,0.7,37.0,20.0,7.0,87.0,176.0,41.0,356.0,73.0,954.0,10715.0,88.0,49.0
2108,372.0,1.0,19.0,0.02,14.0,0.1,1.6,3.7,1.3,58.0,23.497500000000002,12.0,106.1375,261.0,60.0,503.0,103.0,1454.0,9441.0,105.0,73.0
2109,372.0,1.0,11.0,0.01,12.0,0.1,0.9,2.7,1.1,44.0,23.497500000000002,9.0,103.0,202.0,46.0,399.0,84.0,1033.0,10743.0,90.0,52.0
2110,372.0,1.0,13.0,0.04,11.0,0.1,0.2,0.8,0.3,18.0,8.0,3.0,40.0,90.0,23.0,212.0,45.0,453.0,10233.0,65.0,26.0
2111,372.0,1.0,12.0,0.61,16.0,0.1,0.3,1.0,0.4,25.0,10.0,4.0,55.0,125.0,31.0,282.0,60.0,617.0,11489.0,110.0,43.0
2112,372.0,1.0,8.0,0.78,18.0,0.1,0.3,0.8,0.3,24.0,9.0,4.0,51.0,128.0,32.0,300.0,64.0,621.0,11304.0,132.0,50.0
2113,372.0,1.0,14.0,0.01,9.0,0.1,0.2,1.0,0.4,22.0,11.0,4.0,50.0,110.0,27.0,239.0,51.0,557.0,10106.0,55.0,26.0
2114,372.0,1.0,7.0,0.06,14.0,0.1,0.2,0.6,0.2,22.0,7.0,3.0,45.0,115.0,29.0,282.0,62.0,558.0,13991.0,119.0,39.0
2115,372.0,1.0,8.0,0.67,13.0,0.1,0.2,0.8,0.3,22.0,9.0,4.0,49.0,112.0,28.0,251.0,53.0,507.0,11040.0,81.0,32.0
2116,372.0,1.0,15.0,0.01,13.0,0.1,1.2,3.2,1.3,46.0,23.497500000000002,9.0,106.0,207.0,48.0,410.0,85.0,1086.0,10805.0,91.0,54.0
2117,372.0,1.0,4.0,0.12,4.0,0.1,0.54,0.1,0.6,4.0,1.0,93.66,7.0,24.0,7.0,88.0,27.0,109.0,15267.186249999995,760.0,77.0
2118,372.0,1.0,17.0,0.01,12.0,0.1,1.2,3.3,1.1,45.0,23.497500000000002,9.0,106.0,214.0,48.0,423.0,87.0,1117.0,9998.0,85.0,52.0
2119,372.0,1.0,11.0,0.01,10.0,0.1,0.2,0.9,0.3,22.0,10.0,4.0,49.0,111.0,27.0,259.0,55.0,573.0,10536.0,65.0,29.0
2120,372.0,1.0,14.0,0.01,13.0,0.1,0.3,1.0,0.4,29.0,11.0,5.0,59.0,133.0,33.0,284.0,62.0,689.0,14079.0,80.0,38.0
2121,372.0,1.0,10.0,0.01,23.0,0.1,0.3,1.2,0.5,42.0,14.0,6.0,83.0,219.0,57.0,525.0,120.0,1077.0,11800.0,215.0,65.0
2122,372.0,1.0,12.0,0.03,13.0,0.1,1.0,3.1,1.1,45.0,23.497500000000002,9.0,106.1375,218.0,49.0,425.0,86.0,1147.0,9802.0,93.0,53.0
2123,372.0,1.0,12.0,0.01,10.0,0.1,0.2,0.8,0.3,21.0,9.0,3.0,45.0,105.0,26.0,236.0,51.0,539.0,9756.0,55.0,22.0
2124,372.0,1.0,9.0,0.01,13.0,0.1,0.2,0.8,0.3,25.0,9.0,4.0,55.0,133.0,33.0,295.0,63.0,660.0,10709.0,79.0,30.0
2125,372.0,1.0,15.0,0.01,7.0,0.1,0.5,1.2,0.4,23.0,11.0,4.0,50.0,111.0,27.0,240.0,52.0,614.0,9678.0,48.0,19.0
2126,372.0,1.0,20.0,0.02,10.0,0.1,1.4,3.4,1.0,44.0,23.497500000000002,9.0,104.0,210.0,49.0,405.0,83.0,1143.0,9869.0,77.0,47.0
2127,372.0,1.0,19.0,0.06,8.0,0.1,0.3,1.1,0.3,24.0,11.0,4.0,53.0,110.0,26.0,235.0,49.0,605.0,8963.0,46.0,23.0
2128,372.0,1.0,23.759999999999998,0.01,8.0,0.1,1.0,2.6,1.0,31.0,20.0,7.0,73.0,140.0,32.0,270.0,55.0,891.0,7153.0,42.0,28.0
2129,372.0,1.0,23.759999999999998,0.31,10.0,0.1,0.3,0.9,0.4,19.0,10.0,4.0,42.0,91.0,21.0,191.0,41.0,488.0,9821.0,55.0,28.0
2130,372.0,1.0,18.0,0.04,24.0,0.1,0.7,1.8,0.9,45.0,18.0,7.0,95.0,233.0,57.0,509.0,105.0,1325.0,6583.0,73.0,32.0
2131,372.0,1.0,13.0,0.29,14.0,0.1,0.3,1.2,0.5,30.0,13.0,5.0,67.0,155.0,37.0,330.0,70.0,893.0,6219.0,51.0,23.0
2132,372.0,1.0,22.0,0.01,10.0,0.1,1.3,3.1,1.2,43.0,23.497500000000002,9.0,101.0,196.0,44.0,374.0,78.0,1067.0,9357.0,64.0,43.0
2133,372.0,1.0,20.0,0.01,13.0,0.1,1.3,3.4,1.3,54.0,23.497500000000002,11.0,106.1375,248.0,57.0,481.0,98.0,1356.0,9807.0,107.0,71.0
2134,372.0,1.0,12.0,1.5550000000000002,21.0,0.1,0.3,1.0,0.5,24.0,11.0,4.0,56.0,126.0,31.0,269.0,56.0,657.0,9149.0,76.0,37.0
2135,372.0,1.0,7.0,0.01,13.0,0.1,0.1,0.3,0.2,12.0,3.0,1.0,21.0,75.0,23.0,255.0,71.0,355.0,11804.0,182.0,77.0
2136,372.0,1.0,12.0,0.01,16.0,0.1,1.1,2.8,1.3,36.0,23.0,8.0,88.0,175.0,40.0,345.0,71.0,951.0,8516.0,49.0,33.0
2137,372.0,1.0,7.0,0.01,8.0,0.1,0.1,0.4,0.3,14.0,4.0,2.0,23.0,87.0,27.0,303.0,86.0,439.0,8274.0,74.0,20.0
2138,372.0,1.0,20.0,0.01,11.0,0.1,1.0,2.9,1.0,41.0,23.497500000000002,9.0,102.0,195.0,45.0,387.0,80.0,1060.0,9883.0,66.0,42.0
2139,35.0,1.0,4.24,0.04,19.0,0.1,1.59,3.29,2.01,23.4,9.21,112.4,43.9,210.8,45.4,449.0,92.7,1436.0,6674.0,80.0,35.0
2140,35.0,1.0,2.06,0.06,36.0,0.05,0.76,1.54,0.75,9.8,3.44,39.9,15.2,78.6,19.0,212.0,49.2,557.0,10153.0,663.0,513.0
2141,35.0,1.0,4.79,0.08,14.0,0.02,0.21,0.4,0.24,3.1,1.16,14.6,6.0,32.8,8.5,99.0,24.3,216.0,11411.0,202.0,84.0
2142,35.0,1.0,3.06,0.01,33.0,0.05,0.52,1.23,0.54,8.1,3.12,39.0,16.3,88.4,22.5,258.0,62.5,611.0,10060.0,509.0,294.0
2143,35.0,1.0,4.11,0.5,35.0,0.1,0.94,1.62,0.68,10.0,3.66,44.6,18.3,97.7,24.6,278.0,66.3,676.0,9730.0,417.0,274.0
2144,35.0,1.0,2.97,0.14,50.0,0.1,1.22,2.67,0.99,15.8,5.55,64.8,23.9,114.8,26.9,274.0,59.0,813.0,9729.0,580.0,607.0
2145,35.0,1.0,4.01,0.03,42.0,0.06,1.06,2.53,0.98,14.7,5.42,64.9,26.7,137.0,33.8,371.0,86.4,968.0,10360.0,418.0,276.0
2146,35.0,1.0,4.83,0.02,40.0,0.02,0.61,1.7,0.69,11.2,4.45,56.8,23.6,123.6,31.4,353.0,83.7,859.0,10640.0,412.0,247.0
2147,35.0,1.0,4.46,0.06,21.0,0.02,0.55,1.41,0.72,9.2,3.7,46.9,19.9,106.0,26.9,307.0,72.5,735.0,10160.0,308.0,122.0
2148,35.0,1.0,14.67,0.02,53.0,0.14,2.36,5.81,2.64375,38.3,12.88,139.7,50.2,222.5,48.4,467.0,93.7,1595.0,8390.0,303.0,233.0
2149,35.0,1.0,4.16,0.03,27.0,0.06,0.98,2.11,0.84,11.5,4.23,49.5,19.7,103.4,26.4,296.0,69.4,747.0,9974.0,399.0,217.0
2150,35.0,1.0,3.31,0.16,25.0,0.07,0.55,1.04,0.4,5.6,2.21,29.2,12.8,74.3,20.3,248.0,62.1,515.0,11684.0,410.0,189.0
2151,35.0,1.0,5.02,0.02,61.504999999999995,0.08,1.96,5.03,1.88,32.9,11.33,127.0,47.2,229.4,51.9,530.0,112.0,1635.0,10260.0,614.0,524.0
2152,35.0,1.0,9.67,1.54,60.0,0.1,1.32,3.61,1.57,21.6,7.89,93.1,35.0,174.3,39.8,409.0,90.7,1217.0,9561.0,642.0,507.0
2153,35.0,1.0,23.759999999999998,0.04,61.504999999999995,0.05,1.03,3.28,1.27,23.9,9.08,107.7,42.2,208.2,48.2,492.0,104.7,1441.0,10161.0,567.0,333.0
2154,35.0,1.0,7.6,0.02,37.0,0.05,0.72,1.67,0.63,11.6,4.21,52.5,21.7,117.3,28.3,311.0,70.8,823.0,9816.0,332.0,144.0
2155,35.0,1.0,23.759999999999998,0.02,61.504999999999995,0.08,1.61,3.29,0.86,22.2,8.39,99.8,40.5,211.1,52.2,550.0,127.0,1522.0,9324.0,838.0,701.7125000000001
2156,35.0,1.0,3.03,0.08,33.0,0.06,0.53,1.49,0.57,9.6,3.48,41.2,16.7,87.0,21.6,233.0,54.3,607.0,10690.0,426.0,242.0
2157,35.0,1.0,10.26,0.03,18.0,0.04,0.78,2.39,0.54,13.7,5.07,62.2,25.5,124.1,29.6,293.0,65.3,827.0,7750.0,155.0,105.0
2158,35.0,1.0,6.86,0.16,13.0,0.12,0.17,0.68,0.2,3.2,1.15,13.9,5.9,32.2,8.4,93.0,23.2,208.0,9640.0,177.0,89.0
2159,35.0,1.0,6.87,0.04,57.0,0.06,0.97,2.54,1.02,19.1,7.36,87.5,35.1,172.3,41.1,428.0,92.1,1213.0,11062.0,609.0,350.0
2160,35.0,1.0,11.99,0.1,30.0,0.07,0.97,1.9,0.7,12.6,4.95,58.3,22.6,111.9,26.3,267.0,56.5,751.0,10851.0,378.0,278.0
2161,35.0,1.0,5.5,0.09,22.0,0.05,0.74,1.2,0.41,6.9,2.54,33.0,14.1,78.0,20.7,252.0,62.7,539.0,10951.0,399.0,164.0
2162,35.0,1.0,5.32,0.08,40.0,0.24,3.04,4.76,1.3,24.5,7.53,79.4,28.6,136.6,31.8,350.0,77.5,1041.0,10772.0,482.0,340.0
2163,35.0,1.0,2.5,0.07,25.0,0.04,0.44,0.9,0.39,5.7,2.11,26.3,11.2,61.2,16.0,185.0,43.5,427.0,10505.0,354.0,154.0
2164,35.0,1.0,4.56,0.01,38.0,0.04,0.68,1.94,0.8,11.9,4.2,48.6,19.4,99.7,24.7,277.0,65.1,705.0,10704.0,534.0,373.0
2165,35.0,1.0,5.52,0.04,47.0,0.04,0.87,2.13,0.81,12.8,4.58,55.7,22.8,120.1,30.4,345.0,81.0,853.0,10529.0,764.0,512.0
2166,35.0,1.0,6.81,0.22,53.0,0.15,1.85,3.55,1.16,20.6,7.26,84.4,33.7,169.7,41.9,463.0,104.9,1164.0,12286.0,755.0,648.0
2167,35.0,1.0,4.31,0.01,24.0,0.02,0.43,0.79,0.37,5.6,2.09,26.9,11.7,67.2,17.6,210.0,53.4,454.0,9643.0,405.0,184.0
2168,35.0,1.0,5.39,0.03,44.0,0.04,0.92,1.8,0.63,11.2,3.89,46.0,18.3,94.9,23.0,256.0,56.3,671.0,10752.0,453.0,300.0
2169,5.7,1.0,6.3,0.07,7.9,0.35,3.47,3.63,1.44,12.9,3.1,34.4,12.9,53.5,13.1,111.8,26.9,361.0,4362.796250000004,62.0,48.0
2170,5.7,1.0,7.4,0.07,14.0,0.29,3.5,5.06,1.41,22.6,6.2,68.0,24.6,98.2,22.3,166.2,36.7,652.1,4362.796250000004,76.0,62.0
2171,5.7,1.0,7.3,0.07,8.8,0.41,3.74,3.79,1.43,14.0,3.5,38.3,14.3,58.1,14.2,119.8,28.0,389.6,4362.796250000004,64.0,52.0
2172,5.7,1.0,11.8,0.14,47.6,0.7250000000000001,7.741250000000001,12.561250000000001,2.64375,63.55499999999999,23.497500000000002,259.21625,106.1375,422.8,97.5,714.7,167.9,2804.0387500000006,4362.796250000004,542.0,701.7125000000001
2173,5.7,1.0,9.3,0.06,5.7,0.04,0.44,0.69,0.3,3.3,1.0,11.4,4.5,20.0,5.3,49.9,11.3,130.7,4362.796250000004,53.0,32.0
2174,5.7,1.0,9.4,0.07,8.6,0.41,4.02,4.18,1.38,14.4,3.6,39.2,14.6,62.4,15.3,125.8,30.7,411.1,4362.796250000004,69.0,58.0
2175,5.7,1.0,4.9,0.06,11.2,0.23,2.69,3.62,1.33,14.2,3.7,39.8,14.6,61.1,15.1,126.6,31.3,405.6,4362.796250000004,68.0,54.0
2176,5.7,1.0,6.0,0.06,7.9,0.17,1.91,2.28,0.86,8.8,2.3,24.6,9.5,41.6,10.6,92.4,21.8,261.8,4362.796250000004,53.0,42.0
2177,5.7,1.0,1.2,0.1,25.3,0.2,1.92,3.1,1.18,16.0,4.7,55.0,22.3,97.9,23.7,203.3,49.7,709.0,4362.796250000004,1142.375,701.7125000000001
2178,5.7,1.0,7.2,0.08,9.3,0.11,1.12,1.59,0.66,7.8,2.4,30.8,13.7,63.7,17.0,146.8,38.1,395.8,4362.796250000004,93.0,71.0
2179,5.7,1.0,3.4,0.09,6.2,0.18,1.76,2.01,0.76,7.2,2.0,21.6,8.4,37.5,9.7,84.8,20.6,234.8,4362.796250000004,1142.375,701.7125000000001
2180,5.7,1.0,8.6,0.12,14.4,0.7250000000000001,6.26,6.2,2.44,25.8,7.2,81.5,31.1,131.5,32.1,256.5,63.5,899.9,4362.796250000004,155.0,158.0
2181,5.7,1.0,3.0,0.1,17.5,0.05,0.53,1.04,0.41,6.4,2.0,25.1,10.8,49.0,13.1,117.3,28.8,313.7,4362.796250000004,362.0,298.0
2182,5.7,1.0,8.1,0.08,8.4,0.06,0.67,1.05,0.41,4.8,1.5,17.3,7.2,32.8,8.7,79.9,19.9,209.0,4362.796250000004,85.0,45.0
2183,5.7,1.0,8.2,0.05,13.1,0.06,0.48,0.87,0.26,4.8,1.5,18.2,7.1,31.4,7.7,66.5,14.9,195.2,4362.796250000004,57.0,34.0
2184,5.7,1.0,6.3,0.08,8.8,0.34,3.52,4.03,1.44,14.2,3.5,37.7,13.7,55.6,13.2,110.2,26.7,368.6,4362.796250000004,85.0,78.0
2185,5.7,1.0,6.0,0.06,10.3,0.05,0.55,0.91,0.35,5.0,1.5,18.4,7.3,33.1,8.2,72.9,16.2,202.8,4362.796250000004,45.0,22.0
2186,5.7,1.0,8.4,0.08,9.1,0.34,3.6,4.0,1.42,15.1,3.8,41.6,15.9,62.9,14.9,119.6,27.7,421.7,4362.796250000004,52.0,42.0
2187,5.7,1.0,7.8,0.1,8.4,0.13,1.11,1.44,0.52,5.6,1.7,18.1,7.2,32.8,8.3,76.2,19.0,199.3,4362.796250000004,43.0,26.0
2188,5.7,1.0,5.0,0.07,9.2,0.04,0.49,0.7,0.27,3.6,1.1,13.0,5.5,24.2,6.2,61.3,13.8,151.0,4362.796250000004,80.0,37.0
2189,5.7,1.0,5.6,0.08,7.8,0.14,1.63,2.33,0.97,9.5,2.5,26.5,9.9,41.7,10.3,91.5,21.5,283.1,4362.796250000004,55.0,37.0
2190,5.7,1.0,7.1,0.06,9.4,0.1,1.05,1.5,0.61,7.3,2.2,27.0,11.9,54.8,14.5,126.6,32.6,340.0,4362.796250000004,138.0,86.0
2191,5.7,1.0,8.9,0.07,8.9,0.11,1.2,1.89,0.27,11.7,4.0,52.7,22.5,104.0,26.0,207.3,48.7,622.7,4362.796250000004,511.0,235.0
2192,5.7,1.0,4.7,0.52,12.6,0.41,1.72,2.07,0.52,12.5,4.5,63.7,29.7,145.7,38.9,328.2,85.9,849.3,4362.796250000004,381.0,252.0
2193,5.7,1.0,3.9,0.07,11.0,0.04,0.41,0.7,0.32,4.4,1.4,17.2,7.4,34.9,9.3,87.4,21.5,211.0,4362.796250000004,60.0,34.0
2194,5.7,1.0,2.7,0.06,9.2,0.06,0.59,1.0,0.38,5.1,1.5,17.4,7.5,33.0,8.5,77.5,18.6,209.9,4362.796250000004,154.0,107.0
2195,5.7,1.0,1.7,0.07,12.9,0.04,0.43,0.82,0.3,4.8,1.5,19.7,8.5,38.1,9.7,90.0,22.0,252.0,4362.796250000004,197.0,93.0
2196,5.7,1.0,2.5,0.08,18.1,0.07,0.77,1.27,0.46,7.2,2.2,27.1,11.0,49.3,12.2,108.6,24.6,320.4,4362.796250000004,142.0,86.0
2197,5.7,1.0,3.2,0.08,21.9,0.11,1.1,2.04,0.72,11.3,3.6,45.1,19.1,88.5,22.2,186.7,46.3,547.5,4362.796250000004,239.0,212.0
2198,5.7,1.0,3.1,0.08,9.4,0.12,1.52,2.38,0.93,11.1,3.1,33.4,12.5,53.0,13.2,112.5,26.9,348.1,4362.796250000004,262.0,241.0
2199,5.7,1.0,1.3,0.07,9.2,0.03,0.23,0.4,0.17,2.5,0.8,10.7,5.0,25.6,7.5,78.7,20.0,172.8,4362.796250000004,86.0,34.0
2200,5.7,1.0,3.2,0.09,26.6,0.1,1.01,1.71,0.64,9.7,2.9,36.6,14.5,63.6,16.1,135.8,31.9,405.8,4362.796250000004,227.0,160.0
2201,5.7,1.0,7.2,0.07,8.5,0.09,1.03,1.36,0.52,6.6,1.9,23.7,10.4,48.1,12.7,113.8,29.2,278.7,4362.796250000004,77.0,42.0
2202,5.7,1.0,3.5,0.07,8.8,0.41,3.74,3.79,1.43,14.0,3.5,38.3,14.3,58.1,14.2,119.8,28.0,389.6,4362.796250000004,391.0,264.0
2203,5.7,1.0,2.1,0.06,38.9,0.16,1.71,2.68,1.03,13.4,3.7,43.3,16.9,71.8,17.5,144.2,34.3,462.2,4362.796250000004,356.0,280.0
2204,5.7,1.0,2.4,0.09,51.0,0.14,1.48,3.07,1.12,19.7,6.3,77.9,32.7,143.6,35.0,283.4,68.1,922.9,4362.796250000004,272.0,203.0
2205,5.7,1.0,1.8,0.06,22.4,0.06,0.6,1.22,0.52,7.9,2.5,31.3,13.4,60.9,15.1,136.9,36.3,375.3,4362.796250000004,215.0,132.0
2206,41.6,1.0,2.93,0.0,30.47,0.06,0.4,1.17,0.71,9.89,8.2,2.68,25.24,41.99,9.6,86.74,20.26,285.29,12220.98,437.26,340.05
2207,41.6,1.0,7.41,0.02,20.07,0.05,0.63,1.52,0.92,15.88,12.56,4.02,43.18,72.61,16.21,146.94,29.99,456.38,9893.83,81.7,49.32
2208,41.6,1.0,10.79,0.02,61.504999999999995,0.13,1.53,4.53,2.64375,48.93,23.497500000000002,14.76,106.1375,206.84,40.97,333.24,60.8,1289.26,9502.46,284.06,192.71
2209,41.6,1.0,4.29,0.01,61.504999999999995,0.08,0.89,3.19,2.01,25.66,23.497500000000002,7.81,76.37,103.5,21.08,171.32,32.08,659.47,11964.67,526.44,477.21
2210,41.6,1.0,8.04,0.01,24.31,0.07,0.78,2.1,1.61,19.1,17.4,5.41,55.32,80.49,16.44,133.71,24.91,610.46,8924.92,51.57,33.12
2211,41.6,1.0,19.2,0.22,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,2.64375,63.55499999999999,23.497500000000002,90.49,106.1375,437.54375000000005,97.86749999999999,936.725,151.29,2804.0387500000006,8030.75,507.9,701.7125000000001
2212,41.6,1.0,8.47,0.03,61.504999999999995,0.12,2.57,8.6,2.64375,63.55499999999999,23.497500000000002,23.18,106.1375,282.35,52.58,398.22,68.93,2060.85,10596.69,394.72,243.2
2213,41.6,1.0,4.24,0.01,38.56,0.05,0.56,1.95,1.28,17.52,15.84,4.93,53.94,80.06,17.27,147.84,29.44,474.35,12084.62,231.11,124.87
2214,41.6,1.0,10.85,0.01,9.32,0.07,0.44,1.0,0.59,8.79,7.4,2.43,22.94,37.68,8.78,79.08,16.7,233.67,8808.71,30.91,17.84
2215,41.6,1.0,13.44,0.02,61.504999999999995,0.29,5.59,12.561250000000001,2.64375,63.55499999999999,23.497500000000002,58.76,106.1375,437.54375000000005,97.86749999999999,935.92,152.22,2804.0387500000006,10609.86,1142.375,701.7125000000001
2216,41.6,1.0,5.18,0.03,17.25,0.14,0.29,1.01,0.67,11.68,7.7,2.76,30.61,54.41,12.26,113.37,23.72,328.58,12010.88,70.35,30.92
2217,41.6,1.0,11.94,0.13,25.18,0.06,0.78,1.87,1.13,24.31,15.85,5.37,61.27,109.67,24.56,219.3,43.81,683.78,9698.65,111.97,61.93
2218,41.6,1.0,8.42,0.02,61.504999999999995,0.08,1.05,3.27,2.09,53.18,23.497500000000002,12.03,106.1375,237.12,51.84,446.79,87.91,1485.43,11469.59,447.61,201.51
2219,41.6,1.0,4.3,0.04,17.84,0.05,0.43,1.28,0.96,14.24,11.15,3.62,40.11,67.19,15.33,142.6,29.7,363.37,10035.8,97.02,42.22
2220,41.6,1.0,17.86,0.52,61.504999999999995,0.7250000000000001,7.741250000000001,12.561250000000001,2.64375,63.55499999999999,23.497500000000002,50.45,106.1375,420.69,77.08,577.37,97.4,2804.0387500000006,8285.46,273.89,409.3
2221,41.6,1.0,1.75,0.01,14.69,0.1,0.17,0.34,0.3,6.15,3.29,1.14,13.57,33.39,9.02,98.58,27.06,201.07,15267.186249999995,547.12,166.09
2222,42.9,1.0,5.77,0.02,61.504999999999995,0.12,1.06,3.63,2.14,33.28,23.497500000000002,9.16,92.56,142.63,30.74,269.55,51.09,889.76,11519.67,641.67,701.7125000000001
2223,42.9,1.0,5.77,0.01,51.04,0.04,0.65,2.02,1.34,33.61,19.89,7.51,86.76,161.46,36.17,332.58,66.6,939.19,11385.46,230.87,135.48
2224,42.9,1.0,4.37,0.01,52.82,0.08,0.61,2.14,1.26,23.84,17.82,5.78,61.45,99.62,21.9,198.91,39.58,642.9,11708.74,439.39,408.69
2225,42.9,1.0,3.51,0.01,27.94,0.04,0.38,1.02,0.65,12.26,8.66,3.04,32.97,55.67,12.88,116.2,23.39,340.13,11822.2,190.81,108.75
2226,42.9,1.0,3.5,0.01,21.62,0.03,0.26,0.81,0.5,9.6,6.48,2.39,25.03,45.98,10.27,96.29,20.65,269.99,12315.68,143.7,78.66
2227,42.9,1.0,5.54,0.07,27.25,0.04,0.66,1.68,0.96,32.13,16.67,6.18,78.31,155.5,35.41,319.6,61.92,885.46,11388.63,279.48,144.81
2228,42.9,1.0,3.03,0.02,21.8,0.07,0.33,1.22,0.68,18.12,10.83,3.92,44.35,90.42,21.59,209.03,44.52,517.57,11836.1,157.13,58.59
2229,42.9,1.0,2.94,0.01,21.08,0.06,0.25,0.81,0.51,11.17,6.92,2.65,28.23,52.51,12.33,117.72,24.53,305.84,12102.87,142.95,61.23
2230,42.9,1.0,7.28,0.01,9.54,0.06,0.33,0.96,0.62,10.25,7.88,2.26,26.16,47.49,11.11,101.66,21.87,279.64,10027.21,41.54,17.54
2231,42.9,1.0,4.05,0.01,35.97,0.07,0.53,1.52,0.94,24.12,14.96,4.81,55.93,113.52,25.93,245.57,50.59,683.17,11018.43,175.92,81.77
2232,42.9,1.0,6.99,0.01,13.57,0.08,0.84,1.88,1.11,14.72,13.26,4.03,42.17,66.15,14.89,137.28,29.08,394.85,10106.91,66.43,38.85
2233,42.9,1.0,3.79,0.02,25.02,0.05,0.36,1.05,0.79,18.14,11.28,3.9,45.1,91.07,20.97,197.15,42.43,512.81,11697.2,121.89,47.08
2234,42.9,1.0,3.05,0.01,14.94,0.06,0.24,0.81,0.56,13.9,7.56,2.73,33.28,63.76,15.05,147.55,32.54,380.45,11572.86,97.23,34.35
2235,42.9,1.0,4.79,0.0,13.26,0.04,0.36,0.83,0.6,11.43,7.73,2.59,28.09,50.53,11.96,107.96,23.84,324.21,10333.89,55.1,24.86
2236,42.9,1.0,3.93,0.0,32.2,0.05,0.47,1.32,0.9,21.76,13.3,4.87,55.05,105.0,24.69,235.92,48.8,611.35,11975.94,176.36,76.4
2237,42.9,1.0,5.67,0.01,9.43,0.02,0.19,0.5,0.36,5.79,3.81,1.3,14.21,27.49,6.1,59.66,12.68,164.58,10905.52,50.75,23.49
